359	265	276	 131.650	 131.650	 132.073
360	100	226	 135.870	 135.870	 135.944
361	103	263	 289.710	 289.710	 289.974
362	120	276	 500.410	 500.410	 501.039
363	220	150	 337.510	 337.510	 337.815
364	84	234	 324.100	 324.100	 324.781
365	126	265	 468.570	 468.570	 422.613
366	311	216	 436.950	 436.950	 437.205
367	118	208	 924.150	 924.150	 419.191
368	226	154	  35.090	  35.090	  35.340
369	307	226	 248.223	 248.223	 249.314
370	162	20	1587.110	1587.110	1590.601
371	282	276	 194.660	 194.660	 194.721
372	319	94	 575.090	 575.090	 576.101
373	274	193	1104.550	1104.550	1106.480
374	215	162	 223.910	 223.910	 224.268
375	279	20	 800.990	 800.990	 803.617
376	99	138	 505.526	 505.526	 506.194
377	316	17	 906.540	 906.540	 722.910
378	317	17	 906.540	 906.540	 722.910
379	318	267	1015.806	1015.806	1016.245
380	318	266	1005.020	1005.020	1005.402
381	215	299	1232.300	1232.300	1233.037
382	141	163	  77.000	  77.000	  77.061
383	141	164	 186.620	 186.620	 186.810
384	161	115	 196.580	 196.580	 196.775
385	200	199	 325.090	 325.090	 326.509
386	115	276	 839.690	 839.690	 841.529
387	137	113	 666.270	 666.270	 586.712
388	85	235	 477.990	 477.990	 478.775
389	5	56	 456.300	 456.300	 456.852
390	270	155	 762.080	 762.080	 763.688
391	175	300	 787.710	 787.710	 788.128
392	305	101	 305.080	 305.080	 305.512
393	99	139	 504.200	 504.200	 504.697
394	91	305	 341.990	 341.990	 342.293
395	171	161	 933.900	 933.900	 934.399
396	137	181	 646.990	 646.990	 566.965
397	307	100	 368.183	 368.183	 368.960
398	157	160	 117.700	 117.700	 117.875
399	157	159	  37.910	  37.910	  37.948
400	157	158	 372.590	 372.590	 373.552
401	200	226	 505.333	 505.333	 340.599
402	270	154	 757.010	 757.010	 758.618
403	96	138	 556.704	 556.704	 557.394
404	248	240	 224.020	 224.020	 224.563
405	45	43	  24.120	  24.120	  24.181
406	318	2	1085.650	1085.650	 912.694
407	105	76	 535.370	 535.370	 536.633
408	276	157	 985.530	 985.530	 986.859
409	212	303	 648.020	 648.020	 648.365
410	315	311	 877.990	 877.990	 879.015
411	271	276	 295.900	 295.900	 296.582
412	125	268	 570.870	 570.870	 570.178
413	315	157	 994.120	 994.120	 995.392
414	318	118	 567.740	 567.740	 394.625
415	96	139	 557.924	 557.924	 558.620
416	231	271	 184.690	 184.690	 185.263
417	215	274	 971.920	 971.920	 972.745
418	249	240	 208.410	 208.410	 203.788
419	95	138	 510.594	 510.594	 511.124
420	311	213	 556.460	 556.460	 556.648
421	318	161	 648.030	 648.030	 648.472
422	162	279	 908.320	 908.320	 909.995
423	268	273	 100.120	 100.120	 100.296
424	155	158	 434.930	 434.930	 435.937
425	155	160	  86.600	  86.600	  86.731
426	155	159	 110.250	 110.250	 110.250
427	315	113	 644.430	 644.430	 645.695
428	253	217	 552.230	 552.230	 552.790
429	212	161	 471.990	 471.990	 472.162
430	252	187	  72.320	  72.320	  72.669
431	124	268	 525.650	 525.650	 525.941
432	113	278	 709.960	 709.960	 711.095
433	137	136	  90.330	  90.330	  90.498
434	169	92	 198.280	 198.280	 198.441
435	319	100	 701.380	 701.380	 526.658
436	214	136	1134.460	1134.460	1135.610
437	81	51	 173.980	 173.980	 174.345
438	245	294	 414.360	 414.360	 414.536
439	313	215	 399.170	 399.170	 399.493
440	303	234	 303.360	 303.360	 304.007
441	318	166	 563.420	 563.420	 390.315
442	318	165	 576.980	 576.980	 403.923
443	150	305	 314.120	 314.120	 314.603
444	11	10	 141.470	 141.470	 141.531
445	306	192	 457.270	 457.270	 458.093
446	95	139	 511.814	 511.814	 512.348
447	314	218	 390.350	 390.350	 391.746
448	212	301	 949.620	 949.620	 950.530
449	10	91	1099.200	1099.200	 870.390
450	311	276	 953.950	 953.950	 955.961
451	262	276	 721.940	 721.940	 723.009
452	133	264	 151.960	 151.960	 152.434
453	307	191	 373.550	 373.550	 374.248
454	238	203	 263.850	 263.850	 264.272
455	274	91	 693.260	 693.260	 694.273
456	166	30	1260.140	1260.140	1262.930
457	165	30	1272.970	1272.970	1275.618
458	318	278	 834.800	 834.800	 701.391
459	155	276	1016.660	1016.660	1018.288
460	138	218	 748.576	 748.576	 749.880
461	114	282	 917.350	 917.350	 918.206
462	154	158	 429.860	 429.860	 430.867
463	154	159	 107.070	 107.070	 107.319
464	154	160	  86.730	  86.730	  50.414
465	304	240	 255.490	 255.490	 255.948
466	51	60	 135.480	 135.480	 135.583
467	160	210	 712.040	 712.040	 712.920
468	158	210	 975.900	 975.900	 977.368
469	159	210	 718.390	 718.390	 719.078
470	181	97	 350.490	 350.490	 350.903
471	277	276	  79.200	  79.200	  79.200
472	216	47	1133.233	1133.233	 712.769
473	252	91	 729.880	 729.880	 731.894
474	307	294	 412.960	 412.960	 413.476
475	319	156	 789.760	 789.760	 790.704
476	171	311	1133.140	1133.140	1133.723
477	139	218	 742.914	 742.914	 744.303
478	47	48	  61.320	  61.320	  61.320
479	274	272	 524.530	 524.530	 524.741
480	103	210	 605.720	 605.720	 418.122
481	154	276	1011.590	1011.590	1013.218
482	181	32	1233.990	1233.990	1236.464
483	46	45	  43.730	  43.730	  43.820
484	98	138	 552.524	 552.524	 553.054
485	309	276	 936.440	 936.440	 938.311
486	278	274	 355.380	 355.380	 355.773
487	32	263	1599.450	1599.450	1582.013
488	218	225	  81.050	  81.050	  81.520
489	162	299	1453.670	1453.670	1454.760
490	126	276	 600.220	 600.220	 554.686
491	234	236	 207.050	 207.050	 207.232
492	91	278	 851.070	 851.070	 691.901
493	287	27	 564.079	 564.079	 564.553
494	212	300	 934.940	 934.940	 935.285
495	87	234	 599.660	 599.660	 600.528
496	192	226	 501.933	 501.933	 338.768
497	301	300	 140.810	 140.810	 140.844
498	110	70	 516.540	 516.540	 517.062
499	90	20	1403.030	1403.030	1406.151
500	111	70	 505.790	 505.790	 506.312
501	226	100	 135.860	 135.860	 135.929
502	98	139	 553.420	 553.420	 553.865
503	212	91	 774.810	 774.810	 775.298
504	316	311	 842.870	 842.870	 843.536
505	317	311	 842.870	 842.870	 843.536
506	91	274	 693.240	 693.240	 563.017
507	318	97	 766.760	 766.760	 767.446
508	12	10	 237.760	 237.760	 237.816
509	60	208	 429.850	 429.850	 430.129
510	253	226	 681.120	 681.120	 681.965
511	46	200	  96.110	  96.110	  96.234
512	175	301	 802.390	 802.390	 803.373
513	5	133	 135.820	 135.820	 135.975
514	317	157	 959.000	 959.000	 959.914
515	316	157	 959.000	 959.000	 959.914
516	105	79	 531.730	 531.730	 532.409
517	266	274	  46.800	  46.800	  25.072
518	267	274	  56.710	  56.710	  56.814
519	2	4	 169.310	 169.310	 169.512
520	226	150	 368.833	 368.833	 369.753
521	309	212	 716.040	 716.040	 716.441
522	319	14	 651.900	 651.900	 522.087
523	4	8	 158.540	 158.540	 158.596
524	319	155	 863.500	 863.500	 864.459
525	315	266	 982.400	 982.400	 862.076
526	315	267	 993.187	 993.187	 872.919
527	316	113	 609.310	 609.310	 610.216
528	317	113	 609.310	 609.310	 610.216
529	319	313	 772.690	 772.690	 774.351
530	118	282	 665.450	 665.450	 665.660
531	115	279	 682.830	 682.830	 684.265
532	260	299	1402.110	1402.110	 972.011
533	76	51	 188.920	 188.920	 189.037
534	140	163	 143.180	 143.180	 143.241
535	140	164	 149.610	 149.610	 150.017
536	40	288	 395.030	 395.030	 395.599
537	162	31	1652.109	1652.109	1655.615
538	213	47	1252.833	1252.833	 811.044
539	319	116	 535.910	 535.910	 536.760
540	318	230	 679.300	 679.300	 679.633
541	319	300	1073.630	1073.630	1075.193
542	319	154	 858.430	 858.430	 859.389
543	17	282	 512.300	 512.300	 512.824
544	136	282	 388.540	 388.540	 305.214
545	105	262	 280.990	 280.990	 281.883
546	4	155	 688.424	 688.424	 690.436
547	171	300	 493.360	 493.360	 493.471
548	265	279	 289.100	 289.100	 289.627
549	318	15	 736.450	 736.450	 564.360
550	214	103	 758.150	 758.150	 490.748
551	312	215	 489.760	 489.760	 444.488
552	162	161	 114.090	 114.090	 114.356
553	170	161	 904.430	 904.430	 904.836
554	307	189	 371.760	 371.760	 372.312
555	118	272	 590.280	 590.280	 590.806
556	218	294	 501.483	 501.483	 501.997
557	215	204	1128.480	1128.480	 643.382
558	165	276	 585.160	 585.160	 586.273
559	166	276	 599.350	 599.350	 600.592
560	220	209	 438.850	 438.850	 438.860
561	28	20	 264.459	 264.459	 264.671
562	315	2	1151.870	1151.870	 669.888
563	4	154	 683.314	 683.314	 685.326
564	8	134	 359.310	 359.310	 359.835
565	305	242	 286.610	 286.610	 286.836
566	45	91	 696.790	 696.790	 699.223
567	319	117	 575.360	 575.360	 576.210
568	181	99	 386.660	 386.660	 387.552
569	315	118	 633.960	 633.960	 634.774
570	136	276	 380.480	 380.480	 309.108
571	131	257	 509.610	 509.610	 510.575
572	231	274	 313.620	 313.620	 297.791
573	132	264	 150.340	 150.340	 150.864
574	315	161	 773.350	 773.350	 774.707
575	159	294	 688.410	 688.410	 689.061
576	160	294	 678.093	 678.093	 560.780
577	158	294	 945.920	 945.920	 558.179
578	168	282	 752.690	 752.690	 753.829
579	274	240	 939.280	 939.280	 940.519
580	161	116	 218.740	 218.740	 219.036
581	116	276	 839.940	 839.940	 841.560
582	137	273	 105.110	 105.110	  90.426
583	319	137	 828.410	 828.410	 776.308
584	161	319	 580.400	 580.400	 535.103
585	274	278	 355.400	 355.400	 355.787
586	136	163	 107.760	 107.760	 107.760
587	136	164	  84.790	  84.790	  84.871
588	315	166	 629.640	 629.640	 630.464
589	315	165	 643.200	 643.200	 644.072
590	231	230	 144.910	 144.910	 145.326
591	92	26	1511.689	1511.688	1513.118
592	318	181	 424.750	 424.750	 424.840
593	214	234	1156.040	1156.040	1157.193
594	225	218	  81.110	  81.110	  81.572
595	315	278	 800.070	 800.070	 679.490
596	319	184	 733.830	 733.830	 735.273
597	113	195	 722.290	 722.290	 723.447
598	305	206	 303.390	 303.390	 303.807
599	42	287	 667.290	 667.290	 668.514
600	175	162	 704.580	 704.580	 705.033
601	316	267	1046.906	1046.906	1047.345
602	316	266	1036.120	1036.120	1036.502
603	317	266	1036.120	1036.120	1036.502
604	317	267	1046.906	1046.906	1047.345
605	318	134	1013.810	1013.810	 560.641
606	215	155	 687.580	 687.580	 688.040
607	138	220	 657.904	 657.904	 658.944
608	6	2	  69.430	  69.430	  69.613
609	319	142	 873.640	 873.640	 821.538
610	126	9	 845.400	 845.400	 846.267
611	161	215	 193.060	 193.060	 193.154
612	319	18	 739.140	 739.140	 609.209
613	181	96	 310.360	 310.360	 311.252
614	97	2	 509.490	 509.490	 418.843
615	306	147	 355.310	 355.310	 355.610
616	158	211	1008.160	1008.160	 991.604
617	160	211	 779.080	 779.080	 780.081
618	159	211	 770.520	 770.520	 517.243
619	126	17	 362.940	 362.940	 363.022
620	318	99	 811.410	 811.410	 812.392
621	97	110	 118.040	 118.040	 118.366
622	97	111	 129.010	 129.010	 129.336
623	161	117	 258.710	 258.710	 259.006
624	117	276	 822.450	 822.450	 824.044
625	319	263	1027.990	1027.990	 658.976
626	279	270	 236.550	 236.550	 236.802
627	115	155	 345.650	 345.650	 345.976
628	214	113	 510.290	 510.290	 510.351
629	139	220	 649.064	 649.064	 650.104
630	170	311	1106.840	1106.840	1107.344
631	94	138	 619.224	 619.224	 620.086
632	215	270	 823.550	 823.550	 824.405
633	79	51	 160.370	 160.370	 160.474
634	217	229	 645.710	 645.710	 646.472
635	107	71	 388.050	 388.050	 371.400
636	215	154	 682.510	 682.510	 682.970
637	103	211	 632.350	 632.350	 444.799
638	169	292	 861.760	 861.760	 852.737
639	319	312	 770.620	 770.620	 771.648
640	270	279	 236.540	 236.540	 234.424
641	181	95	 346.730	 346.730	 347.382
642	279	155	 929.030	 929.030	 785.461
643	181	27	1216.580	1216.580	1218.823
644	101	226	 116.770	 116.770	 116.844
645	276	160	1061.240	1061.240	 613.441
646	276	159	 953.560	 953.560	 955.130
647	276	158	1118.550	1118.550	1120.977
648	298	307	 218.270	 218.270	 218.968
649	306	190	 449.730	 449.730	 450.357
650	5	132	 134.200	 134.200	 134.406
651	133	60	 585.740	 585.740	 586.843
652	113	280	 659.840	 659.840	 661.328
653	94	139	 620.444	 620.444	 621.311
654	264	67	 434.220	 434.220	 434.839
655	297	294	 168.050	 168.050	 168.246
656	194	11	 343.160	 343.160	 344.302
657	115	154	 340.580	 340.580	 340.906
658	88	20	1412.240	1412.240	1415.601
659	316	2	1116.750	1116.750	 933.197
660	317	2	1116.750	1116.750	 933.197
661	155	220	 126.970	 126.970	 127.574
662	318	280	 847.330	 847.330	 713.921
663	315	97	 832.980	 832.980	 834.024
664	279	154	 923.960	 923.960	 780.391
665	167	9	 893.230	 893.230	 894.765
666	168	272	 807.440	 807.440	 808.715
